,rating,review,SentimantValue,predectedValue
378,2,“تجربة تستحق التكرار”. الموقع قريب للحرم (قسم النساء) لمن يصطحب نساء وأطفالقريب جميع الخدماتتوفر المواقف الخاصة المجانيةالبوفيه جيد والمكان جميلتعاون موظف الاستقبال (( بدر )) كان مثلج للصدر ومؤكد لتكرار التجربة مرة أخرى بعد أن ساعدني بتوفير غرفتين متصلاتتسجيل الدخول والخروج سهل وسريع جداً. بصراحة لا شيء,1,1
379,2,جيد. قريب من ساحات المسجد النبوي . ,1,1
380,1,"ضعيف. قريب من الحرم. الفطور سيء جدا جدا جدا ، والأثاث قديم ومتهالك ، ومصعد المواقف خربان ، ولايوجد تفاعل من الاستقبال للطلبات أول مرة وآخر مرة ",0,0
381,4,استثنائي. بصراحه الفندق جميل ونظيف وقريب من الحرم النبوي واشكر الاخ رمضان مسئول النظافه بالدور العاشر ع حسن اخلاق وابتسامته الجميله. ,1,1
382,5,“أقامه جيد وانشاء الله تتكر”. جيد جدا. ,1,1
383,2,“رااااائع”. كان الإفطار جيد والسرير مريح للغاية والتعامل جدا راقي. كل شئ كان رائع,1,1
384,4,“جيد جداً بالنسبة للسعر”. السعر - الموظفيين بشوشين. الافطار لمن يكن متنوع - نظافة الحمام لم تكن بالمستوى المطلوب,1,1
385,4,“مريحة وجميلة وممتازة جدا”. الافطار كا لذيذ والخدمات ممتازة. لا شي,1,1
386,2,“رااااااائع”. كل شي فندق جميل قريب من الحرم ومن مصلى النساء سرير مريحغرفه واسعهموقف خاص بالسيارةاستمتعت بتجربتي له ولن تكون الزياره الاخيره ساعود له. النظافه ليست بالمستوى المطلوب لكن لاباس بها ,1,1
387,1,“متميز”. الإفطار ممتاز والأسرة مريحة. ,1,1
388,5,“بكل عالم جيد جيدا”. التكييف الهدوء الاسرة. التفاز خربانالفطور,1,1
389,1,جيد. . بطئ في الخدمات,1,1
390,5,“لم يعجبني الفندق  ولن اكرر الحجز فيه”. لم يعجبني شي. لم يعجبنا الاقامه في الفندق بتاتا والسبب وجدنا الحجز ملغى بحجة ان البطاقة الاتمانية غير صالحه  مما جعلنا نضطر الى ابلاغ الشرطه التي تدخلت واعادت الحجز لنا لان البطاقه سليمهوهذا يدل على انه لايمكن الثقه بموظفي الفندقوالغرفه التي اقمنا فيها سيئة من ناحية الموقع بجانب المصاعد و ازعاج في الليل,0,0
391,2,“كثير عليه 5 نجوم”. اعجبني الموقع وسهولة الدخول فقط. لم يعجبني :- تعامل الموظفين - بوفيه الفطور- الخدمات والاستجابة للطلبات سيئة جدا جدا جدا ( يعني تطلب قاروره ماء عادي تجيك بعد ساعه ) - اغطية الاسرة متسخة وقديمة- بالوعات الحمام مكشوفة بدون غطاء ( جناح 340 و341 )- ارضية الحمام السيراميك مكسور - صعوبة التعامل مفاتيح الاضاءة في الجناح- الفندق قديم ولم يتم تجديده - السعر غالي شوي بأختصار حقه 3 نجوم مو اكثر ابداً,0,0
392,5,“قضيت يومين وشعرت بالراحة والسعادة في الفندق”. المطعم ممتاز. ,1,1
393,4,ممتاز. الديكورات والافطار وقربه من الحرم من باب النساء. ,1,1
394,2,“تجربه اتمنى ان تتكرر”. كان الافطار جيد. كل شي كان جيدا,1,1
395,2,“الفندق جيد بموقعه وبطاقم الاستقبال”. طاقم الاستقبال الاخ بدر والاخ محمد تعامل راقيالموقع جيد لقربه من الحرمسرعة الاستجابة عند طلب خدمة الافطار المقدم للغرف. خدمة الانترنت جداً سيئة .مجفف الشعر في احدى الغرف لا يعمل .يحتاج مزيداً من الاهتمام بالنظافة والتعقيم خاصة الموكيت .تسرب كميات كبيره من الماء لارضية الحمام اثناء الاستحمام  .وجود فتحات في اطراف المسبح والابواب .التأخير عند طلب الطعام الى الغرفالمبالغة في اسعار الغسيل والكيالسعر مرتفع جداً وغير مرن مقارنة بما ذكر الفندق لا يرقى لتصنيف 5 نجوم عدم شمول الافطار,1,1
396,5,"“لا انصح بهذا الفندق”. . الصور مغرية في النت ،،، والواقع شيء آخر للاسف",0,0
397,2,“زيارة”. قربه للحرم. ليس كوصف بوكنج,1,1
398,2,“فندق اكثر من رائع”. الاخ محمد العبدلله في الاستقبال تعامل اكثر من راقي وكذلك الاخ هتان. ,1,1
399,1,“متعة قرب الحبيب صلوات ربي وسلامه عليه”. الموقع قريب من الحرم والخدمات/ وجود مواقف تحت الفندق / كثرة المصاعد/ أعجبني حسن استقبال واخلاق موظف الدوام الليلي الاستاذ بدر + تعاون مدير المبيعات الاستاذ أسامة + مسئول تنظيف الغرف سليم البنغالي. ضيق الغرفة والحمام/ تسرب ماء الشاور عند الاستحمام إلى أرضية الحمام/ عدم وجود قناة الجزيرة الإخبارية/ بوفيه الفطور يحتاج إلى عناية و رعاية وتنويع أكثر / لم أعطى أي فاتورة تدل على سكني ودفع الفلوس عند الخروج,1,1
400,2,ضعيف جداً. . انا كنت حاجز لثلاث ليالي و صار عندي ظرف وماحضرت الليله الأولى وتواصلت مع الاداره بخصوص استمرار الحجز لكن انصدم باليوم التالي انه يتم استقطاع اول ليله من الحجز والغاء الحجز رغم اني طلبت الاستمرار بالحجز ؟؟؟؟؟,0,0
401,4,جيد. نعم. ,1,1
402,1,“اكثر من رائع”. الموقع وقربه من المسجد النبوي ورحابة صدر عمال النظافة. الموقع يطل على مدخل المسجد النبوي لذلك كثرة الباعة واصواتهم تصل الى داخل الغرفة رغم اني اخذت جناح في الدور الرابع ولكن اصواتهم اسمعها كاني معهم بالشارع الظاهر لا يوجد عوازل صوت بالفندق,1,1
403,5,جيد. هدوءه. موكيته مستهلك بزيادة,1,1
404,1,“أسأل الله أن يتقبل منا ومنكم”. اعجبني كثيراً طاقم العمل بالإضافه للخدمات والنظافه وبوفيه الافطار الجميل جداً. أنا مُعجب بآلية توصيلهم للكهرباء وجهاز التحكم والأفياش لكن لا يُعجب كبار السن وخاصةً الأمهات الكبار!!! فهو يصلح ????‏ للعرسان,1,1
405,2,“جيدة”. اطلالة الفندق وتلبيتهم لطلبي بالادوار العلوية. الابجورات عطلانة,1,1
406,5,“الحسنة الوحيده انه قريب من الحرم !!”. . ?- عند وصولي ابلغني موظف الاستقبال بإلغاء حجزي من دون سابق انذار .. رغم انه غير موجود بند او شرط يذكر ذلك في سياسة الإلغاء بالفندق ..?- انتظرت لمدة ?? دقائق لحد ما يجيني عامل يحمل العفش .. اعتذرو بحجة انه جايه لهم قروبات وضيوف بالباصات .. اضطريت احملها بنفسي ..?- ضليت ليلتين بالفندق وعندما اضع ورقة التنظيف .. الاقي الغرفة كما هي ..!!?- زحمة المصاعد والانتظار الطويل سواءً في الصعود او حتى للذهاب الى الحرم ..?- السعر مقابل الخدمة جداً مبالغ فيه,0,0
