,rating,review,SentimantValue,predectedValue
312,2,ּםֿ. ַבÝהֿÞ ״םָ ז׃Úׁו דהַ׃ָ. ,1,1
313,4,ַ׃Êֻהֶַם. ßב װֶ ּםֿ ַּֿ זדׁםֽ זֶַׁÚ. בַװֶ,1,1
314,5,ּםֿ. ßב װם. ַבֽדַד ָֿזה װ״ַÝ !,1,1
315,1,“ֶַׁÚ ַּֿנ ַּֿנ”. ÝהֿÞ ֶַׁÚ ַּֿנ דה ֽםֻ ַבהÙַÝֹ זַבַֽׁו זַב־ױזױםו. ,1,1
316,2,ּםֿ. . ֶַֹֽׁ ַבדßַה,1,1
317,5,ּםֿ. . ָֽ׀ַ בז םÊד ÊÛםםׁ ַב׃ַּֿ ַבֳׁײם בֳהו ַױָֽ Þֿםד ז Ûםׁ הÙםÝ,1,1
318,1,“ÝהֿÞ דׁםֽ זּז Úֶַבם ױַֽׁו ֶַׁÚ”. םהÞױו ָÚײ ַבַַּֽÊ. ַבַַָּה זַבַבַָה Ýם ÊַבַÝ״ַׁ Þבםבו,1,1
319,2,“ַבÚםה ַֿׁ ַבׂםה”. בÞֿ ßהÊ Ýם ו׀ַ ַבדßַה דה Þָב זַÚָּהם ַּֿנ ßַה ßב װם Ýםו ּדםב דה ּדםÚ ַבּוַÊ ב׀ַ בַ ֳ׃Ê״םÚ ַה ַֽֿֿ װםֶַנ. ,1,1
320,5,“ַָזֽ׃ַד דה ַב׃Úזֿםו”. ַבדזÞÚ דדÊַׂ זּדַב ַבדהַÙׁ זַבּב׃ַÊ ֽזב ַבד׃ָֽ ז״ַÞד ַבÚדב ßבוד דדÊַׂםה זזּזֿ Þ׃ד ַבַדה ַָ׃Êדַׁׁ זÚבל דַֿׁ ??׃ַÚו Ýם ּדםÚ ֱַַּׁ ַבÝהֿÞ זַבÝבב זַבװַבםוַÊ זַבהÙַÝו ַזב ַָזב  ױַֽׁו ßב װם ֶַׁÚ. זּזֿ דװׁזַָÊ ßֽזבםו Ýם ַבÛׁÝ זדה ַבַÝײב ַה Êßזה Úבל ֽ׃ָ ַב״בָ דה ַב׃ַßה ַב׃Úׁ Ûַבם ַּֿ בדֿםהו ַבÚםה,1,1
321,4,“ּםֿ”. ַבדזÞÚ דדÊַׂ ַבַÝ״ַׁ דÊהזÚ זב׀ם׀ַָֹֽׁ זֽ׃ה דÚַדבֹ ַבדזÙÝםה. Êזּֿ ֶַֽׁו ßׁםו Ýם דדַׁÊ ַבֿזׁ ַב׀ם ׃ßהַ ָו ַבַהÊׁÊ בם׃ ַָבדַּה םָּ ֿÝÚ ׁ׃זד,1,1
322,4,“דדÊַַַַׂ”. דדÊַַַׂ ßב װםֱ ַÚָּהם ַבÛׁÝֹ זַב־ֿדַÊ זֽזײ ַב׃ַָֹֽ זַב׃ַָ. ,1,1
323,5,“׃םֶ ַּֿ”. . ּדםÚ ַבַװםֱַ ַבֿםßזׁ זַב־ֿדַÊ זהÙַדו Þֿםד ַּֿ ז׃Úׁו דׁÊÝÚ זדÊÛםׁ ָ׃ׁÚו ַ׃ÊÛבַבםו..ז־ֿדַÊ ÊהÙםד ַבַÝַֽׁ זַבדהַ׃ַָÊ ׃םֶ בַםזּֿ ַ׃בזָ ÝַבÊÚַדב זדודבםה זַבהÙַÝו דÚֿזדו,0,0
324,1,ּםֿ ַּֿנ. . זּֿÊ Ýם ַבֽדַד ױׁױַׁ,1,1
325,5,“ַבֽםַֹ דדÊַֹׂ Ýם ַבÚםה ׁזÊַהַ”. ַב־ֿדֹ דדÊַֹׂ זַבֳßב דדÊַׂ זַבהÙַÝֹ ּםֿ ַּֿ זַבד׃ָֽ ׁזÚֹ Ýם ÊÞֿםד ַב־ֿדַÊ. ßב װםֶ ּםֿ ֲּֿ,1,1
326,2,“דזÙÝ ַבַ׃ÊÞַָב”. . דזÙÝ ַבַ׃ÊÞַָב דÚַדבו Ûםׁ ּםֿו זÞַד ָÊָֿםב ÛׁÝו ַבּֽׂ דÚ װ־ױ ַ־ׁ זßַהÊ דװßבו ßָםׁו ßהÊ ַהזם ֵבÛֱַ ַבּֽׂ בזבַ Êֿ־ב דֿםׁו,0,0
327,4,“ַÞַדֹ דדÊÚו”. ־ֿדַÊ ַבÝהֿÞ זַבדַׁÝÞ ום דַ Êדםׂ ַבÝהֿÞ ב׀בß ׃זÝ Êßזה בם ׂםַַׁÊ Þַֿדו Ýם הÝ׃ ַבÝהֿÞ .. זß׀בß דזַÞÝ ַב׃םַַׁÊ זַבדױÚֿ דה ַבדזÞÝ בבÛׁÝ ום ַÝײב דםֹׂ ֽםֻ Ê׃וב Úדבםֹ ַבזױזב בבÛׁÝֹ  .. ,1,1
328,4,“בה ַ׃ßה ׁזÊַהַ ַבÚםה דֹׁ ַ־ׁל”. . ַבַ׃ÊÞַָב ז־ֿדֹ ׁßה ַב׃םַַׁÊ זַבׁזד ׃םׁÝ׃ ׃םֶו  זַבַַֻֻ ׃םֱ,0,0
329,4,“װßׁנַ Úבל Êֽׁםָßד בֵ׃ÊÞַָב ַבײםזÝ”. זַבבו ַב־ֿדֹ דדÊַֹׂ Ýם ַבד״Úד זםזּֿ װַָ ַ׃דו ּדַב דדÊַׂ Ýם ַבדÚַדבֹ זםבָם ַּֽÊהַ ַָוÊדַד ּםֿ ַּֿ זַבהÙַÝֹ דדÊַֹׂ זדÚַדבַÊ ַבַ׃ÊÝ ּםֿ ַּֿ ָֽÞ ֳֽ׃ה ÝהֿÞ Ýם ַבÚםה זַבֳßב ב׀ם׀ בבÛַםֹ. ַבבו זßםב ַֽׁד ßבֹ דדÊַׂ ־ֿדֹ 5 הּזד,1,1
330,2,ַ׃Êֻהֶַם. ַבהÙַÝוַבדזÞÚַבדזÞÝ ַב־ַױ ַָב׃םַׁו. Úֿד ַßÊדַב ַֿזַÊ ַבד״ָ־,1,1
331,2,“דה ַּדב ַבÝהַֿÞ Ýם דֿםהֹ ַבÚםה”. ַבÝהֿÞ דדÊַׂ זַב־ֿדו זַבַ׃ÊÞַָב דדÊַֹׂ. ַבַהÊׁהÊ,1,1
332,5,ד־םָ בבֳדב. . ÞדÊ ָּֽׂ ד׃ָÞ ָÊַׁם־ 31 דה ַÛ׃״׃ ֽםֻ ÞדÊ ַָָבַÛ ַבÝהֿÞ ַָהם ׃ַױב דה ֽׁבֹ Úדב ַָßַׁ Ýם ַב׃ַÚו 8 ַז 7 זַבהױÝ ... ÝÊÚ׀ׁז Úה ַ׃ÊÞַָבם .... ז״בָÊ דהם ÊÛםםׁ ַבּֽׂ ַבל 30 ַÛ׃״׃ בםÊד ַ׃ÊÞַָבם ... ÞדÊ ָÊÛםםׁ ַבּֽׂ ÝÊַ־ׁÊ Úבם ַבֽׁבֹ דדַ Þַדז ָ׃ָֽ ַבדָבÛ ֽםֻ בד ַÊבÞל ַÊױַבַ דהוד םִßֿ דהוד ַָבּֽׂ ַז ַָבÛֱַ ַבּֽׂ...,0,0
333,2,ַ׃Êֻהֶַם. . ַבֵײֱַֹ Ýם ÛׁÝֹ ַבדÚםװו ײÚםÝו,1,1
334,5,“Ûםׁ ּםֿ”. בַװם. ֽׁדÊ ַ׃ßה Ýם ׁזÊַהַ ..בֳהוד ׃ָֽז דה ַבÝםַׂ דה Ûםׁ ֽÞ זֿÝÚÊ בוד ßַװ .. םÚהם ׃ַָֽםה ָֿב בבּֽׂ ֽ׃ָם ַבבו זהÚד ַבזßםב זַßבדוד זדֽֿ ם׃Êּםָ בבַ׃Ý ַבװֿםֿ זָװÊßם Úבםוד םזד ַבַֽֿ,0,0
335,1,ֶַׁÚ. ַßֻׁ װם Úָּהם ַֹֽׁ ַב׃ׁםׁ. ֶַֹֽׁ ַבדזÙÝ ßבוַ ױהַה זßׁםוו ַבם Ýם ַב׃םׁÝ׃,1,1
336,5,“ֽׁבֹ דדÊַֹׂ”. ßב װם ּדםב זדהַ׃ָ. ַבהÙַÝֹ,1,1
337,5,“??”. ַבדָהל ַבּֿםֿ ׁזÚו. בַװֶ,1,1
338,2,דדÊַׂ. ַבÝהֿÞ ּדםב ַּֿ זß׀בß ַב־ֿדַÊ. ׃Úׁ Ûַבם ַּֿ,1,1
339,1,“ַבדזÙÝםה Ûםׁ דהַ׃ָםה זַָֹּֽ ַבם Êֿׁםָ”. . Úֿד ַוÊדַד ַבדזÙÝםה זÊÞֿםׁ ַבֶַׁׂ,0,0
340,1,“דßַה בַ ֳÝßׁ ַבּׁזÚ ֵבםו”. בד םÚָּהם װםֱ. ַב־ֿדַÊ ָװßב Úַדדה ַבֵ׃ÊÞַָב ֵבל ַבÛׁÝו,0,0
341,4,“ַׂÚַּ דה Þָב ַבדזÙÝםה ַָבַÊױַב ז״ׁÞ ַבַָָ”. . ÞדÊ ַָ־ַָׁ דזÙÝ ַבַ׃ÊÞַָב ָÊהÙםÝ ַבÛׁÝו זÝזֶּÊ ָÚֿד ÊהÙםÝ ÛׁÝÊם בּׁזÚם ַבַÊױַב ַבַֿםד זַבֵׂÚַּ ױַַָֽ ַב׃ַÚו ַבהַ׃Úו ָ״ׁÞ ַבַָָ זַבּׁ׃ זַבַÊױַב זÚהֿ Êדֿםֿם ַםײַ ַהׂÚּÊ ַָבַÊױַב ז״ׁÞ ַבַָָ זבד ֳהד ּםַֿ,0,0
342,5,“ַ׃Êּדַד”. ַבדזÞÚ - ַב־ֿדַÊ - ַבהÙַÝֹ - Þׁםָ דה ד״Úד ַבםֽׁ. ַבַׂÚַּ,1,1
343,2,“ֶַַַַַַַׁÚ”. ßב װםֱ. ,1,1
344,2,ַ׃Êֻהֶַם. ֳÚָּהם ßב װם Ýם ÝהֿÞ דה ַבַ׃ÊÞַָבדה ÛׁÝֹ ז ד״Úד. בַ װם,1,1
345,2,ּםֿ ַּֿנ. ַב״ַÞד זַבַ׃ÊÞַָב ׂׂׂהÙַÝֹ ַבÝהֿÞ זַבוֿזֱ Ýם ַבÛׁÝ. ַבדזÞÚ .. ßַה ַבַזבל Ýם דה״Þֹ דÝÊזֹֽ Þׁםָֹ דהַבßַָֻה ַבׁדבםֹ ַבּדםבֹ Ýם דֿםהֹ ַבÚםה,1,1
346,4,דדÊַׂ. . ַבַ׃ÊÞַָב בַ םזּֿ ַװ־ַױ ßֻׁ בבד׃ַÚֿו,1,1
347,2,“ַּׁז ַה Êֽ׃הז ַבÝהֿÞ”. ַבד׃ָֽ. ַבדזÞÚ ַבד״ב Úבל ַבהÝַםַÊ,0,0
348,5,“דÊז׃״ ַבד׃Êזל”. . ד׃Êזל ַב־ֿדַÊַבÊÚַדב דÚ ַבײםÝַבֳ׃Úַׁ דÞַָב ַב־ֿדַÊÊד ׃ָֽ ׃Úׁ ּֽׂ ַבÛׁÝֹ בדֹֿ בםבÊםה דה ַבדַ׃Êׁ ßַֿׁ ז ֳָּׁזהם Úבל ַבֿÝÚ דֹׁ ֳ־ׁל ßַװ ָֹּֽ ֳהוד Ûםׁ דÊֳßֿםה דה דַßםהÊוד זזÚֿזהם ָֿׁ ַבדָבÛ זבד םÊד ֿׁו,0,0
349,4,ּםֿ. ַזבַ ַבַ׃ÊÞַָב ßַה דדÊַׂ ַּֿ זֱַַַּׁÊ ַבּֽׂ זÊ׃בםד ַבÛׁÝ זַבדזÙÝםםה Ýם ַבַ׃ÊÞַָב ֶַׁÚםםה זß׀בß ־ֿדֹ ַבÛׁÝ ßַהÊ דדÊַֹׂזַבָזÝםו Úבל ַבַÝ״ַׁ דהזÚ זהזÚםֹ ּםֹֿ. ַב׀ם בד םÚָּהם וז ַב׃Êםד זַב׃ַזהַ Ýם ßַÝֹ ַבÝהַֿÞ ָֿזה ׁ׃זד ַײַÝםֹ ב׀בß ו׀ַ םִֻׁ Úבל ַ׃Êׁ־ֱַ ֶַָׂה ַבÝהֿÞ,1,1
350,5,ּםֿ. ÊÚַדב ַבדזÙÝםה ּםֿ. ַבַÊױַב ָװßב דÊßׁׁ Þָב זÞÊ ַבדÛַֹֿׁÊ׃בםד דÝÊַֽ ַבÛׁÝו בֳם ֽֿ דּֿׁ ַ־ַָׁßד ַָבַ׃ד,1,1
351,2,ַ׃Êֻהֶַם. ָױַֽׁו ßב װֶ Ýם ַבÝהֿÞ דׁםֽ זדזÙÝם ַבַ׃ÊÞַָב Ýם Þדֹ ַבַ־בַÞ זַב׀זÞ ־ױזױַ דׁםד זּזַֿ ַװßׁוד. בַװם,1,1
352,2,ּםֿ ַּֿנ. דזÞÚו ז ַבהÙַÝו. ,1,1
353,2,“דßַה דדÊַׂ”. ַבÊהזÚ Ýם ַבָזÝםו - ֹּֿׁ הÙַÝֹ ַבּז Ýם ַבÝהֿÞ. ַבַ׃Úַׁ Úַבםֹ ַּֿ - בַ םזּֿ ַם ־ֿדַÊ דַּהםֹ דÚ ַבּֽׂ,1,1
354,4,“ַבÝהֿÞ ּםֿ זבßה ָÚײ ַבÛׁÝ ÊֽÊַּ ֵבל Êּֿםֿ Ýׁװ ַבֳׁײםַÊ”. ַבדזÞÚ ּםֿ זַבַÝ״ַׁ ß׀בß ßַה ּםֿ ַבדזÙÝםה דÊÚַזהםה זֳ־ױ ַָב׀ßׁ דזÙÝ ַבַ׃ÊÞַָב ַבֳ־ Þַײם Gazi דדÊַׂ Ýם ÊÚַזהו זÊבָםֹ ֵֽÊםַַּÊ ַבַ׃ֹׁ. ,1,1
355,5,“ּםֿ ַּֿ”. וֶַֿ. ָÚםֿ Úה ַבֽׁד,1,1
356,1,“ַבÞױםד”. . ַב־ֿדַÊ +  ־ֿדַֹבַָױַÊ + ַבהÙַÝֹ,1,1
357,4,“ÊזוםÞֹ ָזßםהÞ”. דזײÝ ַבַ׃ÊÞַָב ַּֿ ֶַׁÚ. ״ׁםÞֹ ÊזׂםÚ ַבַ׃ׁו,1,1
358,2,“םֽÊַּ בבÊּֿםֿ”. ַָױ םזױב דה זַבל ַבֽׁד. ַבַ׃ׁו Ûםׁ הÙםÝו זַבÊßםםÝ ÊÚַָה זַבÛׁÝ Þֿםדו ַּֿ זַבֽדַדַÊ ַםײַ ÊֽÊַּ בבÊּֿםֿ.,0,0
359,4,“ÝהֿÞ דדÊַׂ”. ַבÝהֿÞ דדÊַׂ זדׁםֽ הÝ׃םַ זַבÞֶַדםה Úבםו דÞַָבÊוד ֽ׃הֹ. ,1,1
360,2,“דÞָזב”. ַב׃Úׁ. ַבהÙַÝו,1,1
361,2,“ַבÝהֿÞ ׃םֶ בבÛַםֹ”. בַװםֶ. ßב װםֶ,0,0
362,2,“׃םֱ ַב־ֿדַÊ זַבÛׁÝ ז׃Úםו בַ ם׃ÊֽÞ זּֽׂÊ 4 ׃ׁםׁ ַÚ״זהם 3 ָהÝ׃ ַב׃Úׁ”. ֳזבַנ ַבֳ׃Úַׁ דַָבÛ Ýםוַ בֳהו בַ ם׃ÊֽÞ ַב׃Úׁ ַב׀ם ֳÚ״ַו ָזßםהַֻּהםַנ ּֽׂÊ ÛׁÝֹ 4 ׃ׁםׁזֳÚ״זהם 3 ׃ׁםַֻׁבַֻנ ַבֽדַד ֶַָֿם ֽÊל װַזׁ ַבַ׃Êֽדַד ַָבםַָֿׁÚַנ דזÞÚ ַבÝהֿÞ ָÚםֿ זַב״ׁםÞ ֵבםו דÚÞֿ ַּֿנ ַֿ־ב ַבַַֽׁÊ ַבÞֿםדֹ־ַד׃ַנ ַבדױַÚֿ ־״םֹׁ ַּֿנ זדÊÚ״בֹ זבַ םזּֿ ָוַ ֳם ֳדַהםÛבÞ ַבַָָ Úבםß זÊ״Ýֳ ַבßוֱַָׁ ַָֿ־בו׃ַֿ׃ַנ ַבדדַׁÊ דבםֶֹ ַָבַָׂבֹ ֿזה ÊהÙםÝַבװַׁװÝ זדהַװÝ דßזדֹ ֳדַד ַבדױÚֿ Úבל ַבֳׁײ ׃ַָÚַנ ַבֵײֱַֹ ײÚםÝֹ ַּֿנ ַֻדהַנ בַ םדßה ÝÊֽ ַבהזַÝ׀ בבÊוזםֹבֳה ַבהזַÝ׀ ÊÞÚ Úבל ױַבֹ ßָםֹׁ ÊÞÚ Úבםוַ ּדםÚ הזַÝ׀ ַבÝהֿÞ ָֿזה ַם ־ױזױםֹÊַ׃Úַנ ַבÚדַב בם׃ בֿםוד ֳם דַָֹֿׁ בב־ֿדֹÝֳהַ ֳֽדב ֽÞֶַָ ßֻםֹׁזםׁזהם דה ־ַּׁ ַבÝהֿÞזםÊÝּׁזה ֵבל ֳה ֳֿ־ב בבÝהֿÞזֳ״בָ ַבÚָֹׁזָÚֿוַ ֳהÊÙׁ ֽÊל ם׃ֳבהם ֳֽֿוד בדַ׀ַ Êׁםֿ ַבÚָֹׁ. ßב װםֱ,0,0
363,1,"ײÚםÝ ַּֿנ. בַ װםֱ. ßב װם ¡¡ Êָֹּׁ ׃םֶֹ בה ÊÊßׁׁ",0,0
364,1,ײÚםÝ ַּֿנ. . Úֿד ÊÚַדבוד ַָבֿׁ Úבל ַבַÊױַבַÊ זÚֿד דַָבַÊוד ַָבÚדםב,0,0
365,2,“ָֿזה Úהזַה”. דׁזהֹ ַבֵַֿׁםםה Ýם ַבÊÚַדב Êַּזָזַ Ýם ÊÛםׁ ַבÛׁÝÊםה בדׁÊםה בםהÊום ָם ַבַֽב בÛׁÝÊםה ֳֽ׃ה ַֽבַ ÊÞָבזַ ַÚÊ׀ַׁם Úה ַבםזד ַבַֻבֻ ַָָֹֽׁ ױֿׁ ֽםֻ ֳÞדÊ םזדַה ָֿבַ דה ֻבַֹֻ. ױַֹֽׁ ֳÞזב ֳׁםם ז דָֹֽ בַױַָֽ ַבÝהֿÞ בםÊדßהזַ דה ַבÊֽ׃םה בבדַׁÊ ַבÞַֿדֹ ?- Úֿד ד״ַָÞֹ דַ וז דזּזֿ ַָבַÚבַה דÚ דַ וז דÊזÝׁ Úבל ַבדםהם ַָׁ ?- ַבÛׁÝֹ ַבֳָׁÚֹ ֳװ־ַױ בַ םזּֿ ֻבַֹּ ?- בַ םזּֿ Ûבַםֹ װַם ?- בַ םזּֿ דהַװÝ / דÚÞזב ¿ Úבדַ ַהו Êד ֵֽײַׁוַ בַֽÞַ Êַּזַָ דה ַבַַֿׁם ַבד׃ֶַם ז ֽÞםÞֹ װßׁנַ בֳ־בַÞו ַבÚַבםֹ ?- ֶַֹֽׁ ַבÛׁÝ ßׁםוֹ ז ׁ״זָֹ ?- ַבÊֽßד ַָבÊßםםÝ ײָׁ דה ַבד׃Êֽםב Úבדַ ַהז ßַה ַַָֿׁ בßה ַַָֿׁ ַּֿ ז דÚ ÊזÝׁ ַבׁ״זָֹ םßזה ַבזײÚ דָׁß ?- ַבַהַֹׁ Ýם ַבÛׁÝ ַבד״בֹ Úבל ַבדהזׁ ײÚםÝֹ ַּֿ ?- ַבָזÝםו Ýם ַב״ַָÞ בַ םזּֿ Ýם דםַו װָׁ ?- ַֽֿ ַבדױַÚֿ בַ םÚדב ??- ַבֽם Ûםׁ דׁםֽ ז װÚָם,1,1
366,2,ּםֿ. ÝהֿÞ דדÊַׂ ַָבה׃ָֹ בבֳ׃Úַׁ. ,1,1
367,2,ײÚםÝ. . ַָ־Êױַׁ ßב װם Ýםו ׃םֶ,0,0
368,2,“ַבבו םÚםה דה ם׀וָ בו”. . ָÚֿו Úה ַבֽׁד זÚֿד ÊׁÊםָ ַבַֽÝבַÊ בבהÞב,0,0
369,1,“בַ ַהױֽ ָו”. ־ֿדֹ הÞב בבֽׁד. בד םÚָּהם Ýםו װֶ ֵ״בַÞַ זבַ ַהױֽ ָו ÛׁÝֹ 214 ÊßםםÝ דׂÚּ ַּֿ ÊבםÝׂםזה בַ םÚדב ּזֹֿ ַבÝׁװ זַב׃ׁםׁ Ûםׁ דׁײםֹ ַבַ״Ýַב םבÚָזה Ýם ״ׁÞַÊ ַבÝהֿÞ ָװßב דׂÚּ זÊßֿ׃ ַבÝׁװ Ýם ַב״ׁÞַÊ ֽÞ. ַב׃ַׁםׁ ז׃Úׁו דֹׁׁׁ Ûַבם בַַַַַַַ ַהױֽ ָו דה ÊָּׁÊם והַß,0,0
370,1,"“בַ םזּֿ ַָױ בבֽׁד Ýם ֳם זÞÊ”. . ֽ׃ָ ַבֵÚבַה ַבדÝׁזײ זּזֿ ַָױ בהÞבהַ דה זֵבל ַבֽׁד Ýם ֳזÞַÊ ַבױבַֹ¡ זבßה ַבַָױ בד םÊֽׁß דה ַָָ ַבÝהֿÞ",0,0
371,1,“דÞָזב ַבל ֽֿ דֱַ”. ַבהÙַÝֹ ּםַֹֿבַָױ ַבהַÞב בבֽׁדÊÚַדב דזÙÝם ַבַ׃ÊÞַָב. ַבזַם Ýַם ׃ֶַׂÚַּ ַבַ״Ýַב Ýם ַבדדַׁÊ בַ םזּֿ ־ֿדֹ Û׃םב זßם ַבדבַָ׃ÞהזַÊ ַבÊבÝׂםזה דֽֿזֹֿ בבÛַםֹ,1,1
372,1,ײÚםÝ. . ַבהÙַÝֹ ׃ֶ  זבַםזּֿ ־ֿדַÊ הוֶַםַ,0,0
373,2,“דÞָזב בֽֿ דַ זֳה ׃Úׁ ַבÛׁÝֹ ַבÊם הׂבÊ Ýםוַ ׃Úׁוַ ÊÞׁםַָ םׂםֿ Úה ַבזַÞÚ ָÜ 50 ׁםַב”. ֳÚָּהם ַבדזÙÝ Ýם ַבַ׃ÊÞַָב. ״Þד Úדַב ַבהÙַÝֹ Ûםׁ דַָבםה ַָבהׂבֱַ זבַ םֽÊׁדזוד Êֳ־םׁ Ýם הÙַÝֹ ַבÛׁÝ זÞֿ בַֽÙÊ ֳה ָÚײ ַבÛׁÝ ַבÊם Ûַֿׁוַ ַבהׂבֱַ זÞֿ ָÞםÊ בםזדםה ָֿזה הÙַÝֹ ז־ַױֹ ַבֿזׁ ַבַֻהם ֳֻהֱַ ÝÊֹׁ ֵÞַדÊם,1,1
374,1,ֶַׁÚ. ּֽׂÊ װÞֹ דה 3 ÛׁÝ זßַה Êױדםדוַ דדÊַׂ זÞָׁוַ דה ַבֽׁד ַבהָזם 5 ֿÞַםÞ ַָב׃םַֹׁ דהַ׃ָֹ בבּדםÚ. ,1,1
375,2,“ÊÞםםדם”. בַ װֶ. ֶַֹֽׁ ַבÛׁÝו + ַבֽדַד דÞׁÝ ׀ז ֶַֹֽׁ ßׁםוֹ ָÚֿו Úה ַבֽׁד דװם הזÚַ דַ ױÚזָֹ ַבזױזב בו ÊÞׁםַָ ַָב׃םַֹׁ זַבדװם ז׃Úׁו Ûַבם דÚ ײÚÝ ַבד׃Êזל,0,0
376,2,“׃Úֹֿ ַָבַÞַדֹ Ýל ַבÝהֿÞ”. ַבֵÝ״ַׁ ב׀ם׀ ֵבַ ֳה ׃Úׁו דַָבÛ Ýָו. בַװםֱ,1,1
377,4,“דה ַ׃זֱ ַבÝהַֿÞ ַבÊם ַÞדÊ Ýםוַ..”. . ַבÊַ־ׁ Ýם ֱַַַּׁÊ ַבֿ־זבַבּהַֽ Ûםׁ דׁםֽ ַבַַֻֻ Ûםׁ ּםֿ דװßבֹ Ýם ÊױׁםÝ ַבֽדַד דװßבֹ Ýם ַבדֱַ ַבַָֿׁ זַבַַֽׁבדױÚֿ ײםÞ ַּֿבַ םזּֿ דזַױבַÊ דה זַבל ַבד״ַׁ דֿ־ב ַבÝהֿÞ Úַָֹׁ Úה דדׁ זַבַ׃ÊÞַָב Ýם דזÞÚ ׃םֶ ַּֿ Úַַָֹׁ Úה דßÊָ Ýם דדׁ...,0,0
378,2,“Êָֹּׁ Ê׃ÊֽÞ ַבÊßַׁׁ”. ַבדזÞÚ Þׁםָ בבֽׁד (Þ׃ד ַבה׃ֱַ) בדה םױ״ָֽ ה׃ֱַ זֳ״ÝַבÞׁםָ ּדםÚ ַב־ֿדַÊÊזÝׁ ַבדזַÞÝ ַב־ַױֹ ַבדַּהםַֹבָזÝםו ּםֿ זַבדßַה ּדםבÊÚַזה דזÙÝ ַבַ׃ÊÞַָב (( ָֿׁ )) ßַה דֻבּ בבױֿׁ זדִßֿ בÊßַׁׁ ַבÊָֹּׁ דֹׁ ֳ־ׁל ָÚֿ ֳה ׃ַÚֿהם ָÊזÝםׁ ÛׁÝÊםה דÊױבַÊÊ׃ּםב ַבֿ־זב זַב־ׁזּ ׃וב ז׃ׁםÚ ַּֿנ. ָױַֹֽׁ בַ װםֱ,1,1
379,2,ּםֿ. Þׁםָ דה ׃ַַֽÊ ַבד׃ּֿ ַבהָזם . ,1,1
380,1,"ײÚםÝ. Þׁםָ דה ַבֽׁד. ַבÝ״זׁ ׃םֱ ַּֿ ַּֿ ַּֿ ¡ זַבֳַֻֻ Þֿםד זדÊוַבß ¡ זדױÚֿ ַבדזַÞÝ ־ַָׁה ¡ זבַםזּֿ ÊÝַÚב דה ַבַ׃ÊÞַָב בב״בַָÊ ֳזב דֹׁ זֲ־ׁ דֹׁ ",0,0
381,4,ַ׃Êֻהֶַם. ָױַֽׁו ַבÝהֿÞ ּדםב זהÙםÝ זÞׁםָ דה ַבֽׁד ַבהָזם זַװßׁ ַבַ־ ׁדײַה ד׃ֶזב ַבהÙַÝו ַָבֿזׁ ַבÚַװׁ Ú ֽ׃ה ַ־בַÞ זַָÊ׃ַדÊו ַבּדםבו. ,1,1
382,5,“ֳÞַדו ּםֿ זַהװֱַ ַבבו ÊÊßׁ”. ּםֿ ַּֿ. ,1,1
383,2,“ֶַַַַַׁÚ”. ßַה ַבֵÝ״ַׁ ּםֿ זַב׃ׁםׁ דׁםֽ בבÛַםֹ זַבÊÚַדב ַּֿ ַׁÞם. ßב װֶ ßַה ֶַׁÚ,1,1
384,4,“ּםֿ ַּֿנ ַָבה׃ָֹ בב׃Úׁ”. ַב׃Úׁ - ַבדזÙÝםםה ָװזװםה. ַבַÝ״ַׁ בדה םßה דÊהזÚ - הÙַÝֹ ַבֽדַד בד Êßה ַָבד׃Êזל ַבד״בזָ,1,1
385,4,“דׁםֹֽ זּדםבֹ זדדÊַֹׂ ַּֿ”. ַבַÝ״ַׁ ßַ ב׀ם׀ זַב־ֿדַÊ דדÊַֹׂ. בַ װם,1,1
386,2,“ֶַַַַַַַׁÚ”. ßב װם ÝהֿÞ ּדםב Þׁםָ דה ַבֽׁד זדה דױבל ַבה׃ֱַ ׃ׁםׁ דׁםֽÛׁÝו זַ׃ÚודזÞÝ ־ַױ ַָב׃םַַֹׁ׃ÊדÊÚÊ ָÊָּׁÊם בו זבה Êßזה ַבׂםַׁו ַבַ־םׁו ׃ַÚזֿ בו. ַבהÙַÝו בם׃Ê ַָבד׃Êזל ַבד״בזָ בßה בַַָ׃ ָוַ ,1,1
387,1,“דÊדםׂ”. ַבֵÝ״ַׁ דדÊַׂ זַבֳ׃ֹׁ דׁםֹֽ. ,1,1
388,5,“ָßב Úַבד ּםֿ ּםַֿ”. ַבÊßםםÝ ַבוֿזֱ ַבַ׃ֹׁ. ַבÊÝַׂ ־ַָׁהַבÝ״זׁ,1,1
389,1,ּםֿ. . ָ״ֶ Ýם ַב־ֿדַÊ,1,1
